stop_name;stop_lon;stop_lat;shortName;mode;Pointgeo;Nom_commune;code postal
Paul Doumer;2.2558055132464245;48.89049998403101;175;Bus;48.89049998403101, 2.2558055132464245;Courbevoie;92026
Mairie de Courbevoie;2.256834746087945;48.894832159963215;175;Bus;48.894832159963215, 2.256834746087945;Courbevoie;92026
Pont Bineau;2.2640314126001204;48.89807821057952;175;Bus;48.89807821057952, 2.2640314126001204;Courbevoie;92026
Place Voltaire;2.296896257960665;48.91282660744909;175;Bus;48.912826607449084, 2.296896257960665;Asniï¿½res-sur-Seine;92004
Marchï¿½ de Gennevilliers;2.3009105610548874;48.91463972639252;175;Bus;48.914639726392515, 2.3009105610548874;Asniï¿½res-sur-Seine;92004
Pierre Curie;2.3120682523733045;48.91903896996983;175;Bus;48.91903896996983, 2.3120682523733045;Asniï¿½res-sur-Seine;92004
Sadi Carnot - Joliot Curie;2.2053129180988957;48.88982478504101;304;Bus;48.88982478504101, 2.2053129180988953;Nanterre;92050
Joliot-Curie - Courbevoie;2.2127104207631816;48.89396563439196;304;Bus;48.89396563439196, 2.2127104207631816;Nanterre;92050
Jean Baillet;2.206473363375944;48.90316960080109;304;Bus;48.90316960080109, 2.206473363375944;Nanterre;92050
Pont de Rouen;2.214132921621772;48.90815739866081;304;Bus;48.90815739866081, 2.214132921621772;Nanterre;92050
Les Renouillers;2.2473135552519894;48.92507971642904;304;Bus;48.92507971642904, 2.2473135552519894;Colombes;92025
Eglise de Colombes;2.251506555575624;48.92295663995716;304;Bus;48.92295663995716, 2.2515065555756237;Colombes;92025
Les Courtilles;2.2839568196920634;48.93003460344784;304;Bus;48.930034603447844, 2.2839568196920634;Asniï¿½res-sur-Seine;92004
Abbï¿½ Lemire;2.2799843124620263;48.92910251009821;304;Bus;48.92910251009821, 2.2799843124620263;Asniï¿½res-sur-Seine;92004
Rhin et Danube;2.256469966348417;48.923239348212284;304;Bus;48.923239348212284, 2.256469966348417;Colombes;92025
ï¿½glise de Colombes;2.2505751566694423;48.92319363096989;304;Bus;48.923193630969884, 2.2505751566694423;Colombes;92025
Palais des Sports;2.209663449829685;48.89252461254361;304;Bus;48.89252461254361, 2.209663449829685;Nanterre;92050
Saussaye - Mirabeau;2.298086742319666;48.73855154424168;319;Bus;48.73855154424168, 2.298086742319666;Antony;92002
Antonypï¿½le;2.313881947451088;48.73385829530067;319;Bus;48.73385829530067, 2.3138819474510877;Antony;92002
Louis Girard;2.2828527353215886;48.81506474475125;323;Bus;48.815064744751254, 2.2828527353215886;Malakoff;92046
Gï¿½nï¿½ral de Gaulle;2.274806434011188;48.81685996369727;323;Bus;48.81685996369727, 2.2748064340111878;Issy-les-Moulineaux;92040
Gallieni - Camille Desmoulins;2.2660844382513585;48.83081918081746;323;Bus;48.83081918081746, 2.2660844382513585;Issy-les-Moulineaux;92040
Avenue et Fort de Montrouge;2.322196785207903;48.80981698017582;323;Bus;48.80981698017582, 2.322196785207903;Montrouge;92049
Marceau;2.271446732875526;48.82728142204916;323;Bus;48.82728142204916, 2.271446732875526;Issy-les-Moulineaux;92040
Musï¿½e;2.273387710334456;48.821914910045074;323;Bus;48.821914910045074, 2.273387710334456;Issy-les-Moulineaux;92040
Rond-Point Henri Barbusse;2.2870230238904266;48.81384852583575;323;Bus;48.81384852583575, 2.2870230238904266;Malakoff;92046
Jean Mermoz;2.290604875874041;48.80882423437389;323;Bus;48.80882423437389, 2.290604875874041;Chï¿½tillon;92020
Caserne des Pompiers;2.300849720476459;48.92932498261902;340;Bus;48.92932498261902, 2.300849720476459;Gennevilliers;92036
Rond-Point Pierre Timbaud;2.3029336842222574;48.93371668677051;340;Bus;48.93371668677051, 2.3029336842222574;Gennevilliers;92036
IFTIM;2.29606083897211;48.94130249602926;340;Bus;48.94130249602926, 2.29606083897211;Gennevilliers;92036
Mï¿½le Central;2.2862949075660928;48.939679982964776;340;Bus;48.939679982964776, 2.2862949075660928;Gennevilliers;92036
Pont du Chemin de Fer;2.2634693596374325;48.93394828654312;340;Bus;48.933948286543114, 2.2634693596374325;Colombes;92025
Direction du Port;2.2666732585077827;48.93615322098164;340;Bus;48.93615322098164, 2.2666732585077827;Gennevilliers;92036
Mï¿½le Central;2.287510132814855;48.939660234084094;340;Bus;48.939660234084094, 2.287510132814855;Gennevilliers;92036
Darse nï¿½5;2.2937301443390257;48.941027992456654;340;Bus;48.941027992456654, 2.2937301443390257;Gennevilliers;92036
IFTIM;2.295378801102186;48.94126251717083;340;Bus;48.94126251717083, 2.295378801102186;Gennevilliers;92036
Rue Brenu;2.2997532925976585;48.92256484219458;340;Bus;48.92256484219458, 2.2997532925976585;Gennevilliers;92036
Georges Boisseau;2.3171793989427405;48.9038968542364;341;Bus;48.9038968542364, 2.3171793989427405;Clichy;92024
Rue Pierre;2.3130434902320705;48.91028531125362;341;Bus;48.91028531125362, 2.3130434902320705;Clichy;92024
Alsace;2.299239968651044;48.89380177459724;341;Bus;48.89380177459724, 2.299239968651044;Levallois-Perret;92044
Jaurï¿½s - Barbusse;2.305626335110162;48.899693568276895;341;Bus;48.899693568276895, 2.305626335110162;Clichy;92024
Barbusse - Martre;2.307939581203164;48.90114586913622;341;Bus;48.90114586913622, 2.307939581203164;Clichy;92024
Hï¿½pital Beaujon;2.3073032783714287;48.90898422551788;341;Bus;48.90898422551788, 2.3073032783714287;Clichy;92024
Hï¿½pital de Garches;2.171260599259322;48.838258221936734;360;Bus;48.838258221936734, 2.171260599259322;Marnes-la-Coquette;92047
Mairie;2.186375227252237;48.84231926577654;360;Bus;48.84231926577654, 2.1863752272522374;Garches;92033
Piscine;2.188230957411009;48.8456505800569;360;Bus;48.8456505800569, 2.188230957411009;Garches;92033
Sylvain Vigneras;2.19350114389276;48.84674748840824;360;Bus;48.84674748840824, 2.19350114389276;Garches;92033
Regnault;2.1910994791497;48.85047267228807;360;Bus;48.85047267228807, 2.1910994791497;Garches;92033
La Verboise;2.1929308444036977;48.85101566961463;360;Bus;48.851015669614625, 2.1929308444036977;Garches;92033
Les Cliquets;2.1975666330277805;48.84998559087874;360;Bus;48.84998559087874, 2.1975666330277805;Garches;92033
La Bï¿½rangï¿½re;2.211208856718802;48.85713634920165;360;Bus;48.85713634920165, 2.2112088567188026;Saint-Cloud;92064
Montretout;2.2136774032610376;48.84709764927731;360;Bus;48.84709764927731, 2.2136774032610376;Saint-Cloud;92064
ï¿½glise de Saint-Cloud;2.208694196744536;48.84771234212501;360;Bus;48.84771234212501, 2.2086941967445357;Saint-Cloud;92064
Les Cliquets;2.1975375798909877;48.85010231446555;360;Bus;48.85010231446555, 2.1975375798909873;Garches;92033
Regnault;2.1911982148149054;48.85025749022976;360;Bus;48.85025749022976, 2.1911982148149054;Garches;92033
Sylvain Vigneras;2.193376843473239;48.84685457549544;360;Bus;48.846854575495435, 2.193376843473239;Garches;92033
Mairie;2.186201339767165;48.84211122550426;360;Bus;48.84211122550426, 2.186201339767165;Garches;92033
Gare de Garches - Marnes La Coquette;2.1857125676467506;48.83851037192087;360;Bus;48.83851037192087, 2.1857125676467506;Garches;92033
Henri Martin;2.2520281306500807;48.83635322273941;42;Bus;48.83635322273941, 2.2520281306500807;Boulogne-Billancourt;92012
Marchï¿½;2.2421772913578666;48.83076901783356;42;Bus;48.83076901783356, 2.2421772913578666;Boulogne-Billancourt;92012
Cours de l'Ile Seguin;2.235096548000964;48.827773958670846;42;Bus;48.827773958670846, 2.2350965480009637;Boulogne-Billancourt;92012
Montrosier - Parmentier;2.2796277030624803;48.88191313312827;43;Bus;48.88191313312827, 2.2796277030624803;Neuilly-sur-Seine;92051
Pont de Neuilly;2.260190265541585;48.884258787737096;43;Bus;48.884258787737096, 2.260190265541585;Neuilly-sur-Seine;92051
Rue du Bois de Boulogne;2.254411046461632;48.88121014966056;43;Bus;48.88121014966056, 2.254411046461632;Neuilly-sur-Seine;92051
Carrefour Albert Legris;2.2923347976284503;48.8258419256589;89;Bus;48.8258419256589, 2.2923347976284503;Vanves;92075
Gare de Vanves - Malakoff;2.292684112971086;48.81917055976134;89;Bus;48.81917055976134, 2.292684112971086;Vanves;92075
Avenue Marcel Martinie;2.292856597746705;48.82352460501061;89;Bus;48.82352460501061, 2.2928565977467055;Vanves;92075
Voltaire - Villiers;2.280536054182734;48.88920320599068;93;Bus;48.88920320599068, 2.280536054182734;Neuilly-sur-Seine;92051
Villiers - Bineau;2.284269211746982;48.88649160825316;93;Bus;48.88649160825316, 2.284269211746982;Levallois-Perret;92044
Pont de Neuilly;2.260190265541585;48.884258787737096;93;Bus;48.884258787737096, 2.260190265541585;Neuilly-sur-Seine;92051
Place de Bagatelle;2.250442356592984;48.876517775924775;93;Bus;48.876517775924775, 2.2504423565929836;Neuilly-sur-Seine;92051
Rue des Bourets - Pont de Suresnes;2.226712730182582;48.86768809842991;93;Bus;48.86768809842991, 2.226712730182582;Suresnes;92073
Pompidou;2.2325300282255784;48.87626937531065;93;Bus;48.87626937531065, 2.2325300282255784;Puteaux;92062
Bagatelle;2.2476085412626783;48.877309409126205;93;Bus;48.877309409126205, 2.2476085412626783;Neuilly-sur-Seine;92051
Parc de la Planchette;2.2854701855881268;48.89636442415218;94;Bus;48.89636442415218, 2.2854701855881268;Levallois-Perret;92044
Trezel;2.295983169068257;48.89459206552152;94;Bus;48.894592065521515, 2.295983169068257;Levallois-Perret;92044
Alsace;2.299239968651044;48.89380177459724;94;Bus;48.89380177459724, 2.299239968651044;Levallois-Perret;92044
Victor Hugo - Jean Jaurï¿½s;2.2973387420613087;48.895211568339455;94;Bus;48.895211568339455, 2.2973387420613087;Levallois-Perret;92044
Baudin;2.286031665517776;48.89719515180576;94;Bus;48.89719515180576, 2.286031665517776;Levallois-Perret;92044
Place Marie-Jeanne Bassot;2.283611637176328;48.897612375665815;94;Bus;48.897612375665815, 2.283611637176328;Levallois-Perret;92044
Adolphe Pinard;2.3009935622999773;48.82515535830809;95;Bus;48.82515535830809, 2.3009935622999773;Vanves;92075
Gabriel Pï¿½ri - Henri Barbusse;2.295628977410447;48.91774737437512;235;Bus;48.91774737437512, 2.295628977410447;Gennevilliers;92036
Villebois - Mareuil;2.2927051612967047;48.93508663423008;235;Bus;48.93508663423008, 2.2927051612967047;Gennevilliers;92036
Mourinoux;2.274891460019261;48.932183373595166;235;Bus;48.932183373595166, 2.274891460019261;Asniï¿½res-sur-Seine;92004
Prï¿½sident Kennedy;2.257982905463385;48.929112186166535;235;Bus;48.929112186166535, 2.257982905463385;Colombes;92025
Audra;2.246448971811151;48.92729556529546;235;Bus;48.92729556529546, 2.246448971811151;Colombes;92025
Prï¿½sident Kennedy;2.259413099256766;48.92835662723096;235;Bus;48.928356627230954, 2.259413099256766;Colombes;92025
Gare du Stade;2.2609081009645013;48.930722024390604;235;Bus;48.930722024390604, 2.2609081009645013;Colombes;92025
Les Courtilles;2.285097034017622;48.930491059562975;235;Bus;48.930491059562975, 2.285097034017622;Gennevilliers;92036
Citï¿½ du Luth-Verlaine;2.2900586046252545;48.93397384860923;235;Bus;48.93397384860923, 2.2900586046252545;Gennevilliers;92036
Le Village;2.293830616526384;48.93362742316652;235;Bus;48.93362742316652, 2.293830616526384;Gennevilliers;92036
Mairie;2.294370810522051;48.92499735213854;235;Bus;48.92499735213854, 2.294370810522051;Gennevilliers;92036
Ormeteau;2.3053468343198587;48.94312826258683;238;Bus;48.94312826258683, 2.3053468343198587;Gennevilliers;92036
Chemin des Petits Marais;2.29896841812586;48.94638250848402;238;Bus;48.94638250848402, 2.2989684181258596;Gennevilliers;92036
Les Courtilles;2.283627820751926;48.931129779800095;238;Bus;48.931129779800095, 2.283627820751926;Asniï¿½res-sur-Seine;92004
Mï¿½nil;2.282449339378517;48.92058291862369;238;Bus;48.92058291862369, 2.2824493393785175;Asniï¿½res-sur-Seine;92004
Pont de Levallois - Bï¿½con Mï¿½tro;2.2804560839374;48.896963930437146;238;Bus;48.896963930437146, 2.2804560839374;Levallois-Perret;92044
Picasso;2.280857249381072;48.89952042088623;238;Bus;48.89952042088623, 2.280857249381072;Levallois-Perret;92044
Bourguignons;2.281277390188867;48.9184895029541;238;Bus;48.9184895029541, 2.281277390188867;Asniï¿½res-sur-Seine;92004
Les Agnettes - Mï¿½tro;2.286342116760934;48.9233040807393;238;Bus;48.9233040807393, 2.286342116760934;Gennevilliers;92036
Mï¿½le Central;2.287510132814855;48.939660234084094;238;Bus;48.939660234084094, 2.287510132814855;Gennevilliers;92036
Bassin nï¿½5;2.295388583974129;48.94557914418908;238;Bus;48.94557914418908, 2.295388583974129;Gennevilliers;92036
Ormeteau;2.3051961928746367;48.9431633608987;238;Bus;48.9431633608987, 2.3051961928746367;Gennevilliers;92036
Dequevauvilliers;2.304955451818295;48.946876004098485;238;Bus;48.946876004098485, 2.304955451818295;Gennevilliers;92036
Jacques Decour;2.220819035781312;48.87436804158392;241;Bus;48.874368041583914, 2.220819035781312;Suresnes;92073
Mont Valï¿½rien;2.217618821557393;48.87502168052116;241;Bus;48.87502168052116, 2.2176188215573935;Suresnes;92073
Place Jean Jaurï¿½s;2.209051325064662;48.863687457094045;241;Bus;48.863687457094045, 2.209051325064662;Suresnes;92073
Voltaire;2.1992494298342637;48.877049659883646;241;Bus;48.877049659883646, 2.1992494298342633;Rueil-Malmaison;92063
Stalingrad;2.2015771319195925;48.86307122905102;241;Bus;48.86307122905102, 2.2015771319195925;Suresnes;92073
Place de la Paix;2.2060386044468987;48.8645938491684;241;Bus;48.8645938491684, 2.2060386044468987;Suresnes;92073
Gare du Mont-Valï¿½rien;2.2212092565813237;48.87197830685581;241;Bus;48.87197830685581, 2.2212092565813233;Suresnes;92073
Rue des Bourets - Pont de Suresnes;2.2256079427327817;48.86772592317257;241;Bus;48.86772592317257, 2.2256079427327817;Suresnes;92073
Passerelle de l'Avre;2.226676686290605;48.85266853467104;241;Bus;48.85266853467104, 2.226676686290605;Boulogne-Billancourt;92012
Hï¿½pital Ambroise Parï¿½;2.238187989032864;48.85019717171753;241;Bus;48.85019717171753, 2.238187989032864;Boulogne-Billancourt;92012
Garibaldi;2.218459425497317;48.863524425541385;244;Bus;48.863524425541385, 2.218459425497317;Suresnes;92073
Les Godardes;2.194392419270157;48.87283508165496;244;Bus;48.87283508165496, 2.194392419270157;Rueil-Malmaison;92063
Hï¿½pital Stell;2.186250114384786;48.87651232397052;244;Bus;48.87651232397052, 2.186250114384786;Rueil-Malmaison;92063
Albert 1er - Rueil-Ville;2.1795979320128334;48.88073883891127;244;Bus;48.88073883891127, 2.1795979320128334;Rueil-Malmaison;92063
Baudin;2.174858818075577;48.88379103657224;244;Bus;48.883791036572234, 2.1748588180755775;Rueil-Malmaison;92063
Colmar;2.17517174252111;48.88641928537346;244;Bus;48.88641928537346, 2.17517174252111;Rueil-Malmaison;92063
Arsenal;2.1993700947787587;48.87186120231856;244;Bus;48.87186120231856, 2.1993700947787587;Rueil-Malmaison;92063
Place de la Paix;2.2054205794581296;48.8648955299051;244;Bus;48.8648955299051, 2.2054205794581296;Suresnes;92073
Suresnes Longchamp;2.221230693337654;48.86689709497962;244;Bus;48.86689709497962, 2.221230693337654;Suresnes;92073
Marcel Sembat;2.243737735821246;48.83307231943928;123;Bus;48.83307231943928, 2.243737735821246;Boulogne-Billancourt;92012
Pont de Billancourt;2.2478757532625906;48.82575944248141;123;Bus;48.82575944248141, 2.2478757532625906;Boulogne-Billancourt;92012
Paul Besnard;2.2494116506561417;48.81842108175351;123;Bus;48.81842108175351, 2.2494116506561417;Issy-les-Moulineaux;92040
Mairie d'Issy;2.2727667840506656;48.82541873909306;123;Bus;48.82541873909306, 2.2727667840506656;Issy-les-Moulineaux;92040
Paul Bert;2.256718538831893;48.81985178894304;123;Bus;48.81985178894304, 2.256718538831893;Issy-les-Moulineaux;92040
Gallieni;2.241538225534591;48.83724050723292;123;Bus;48.83724050723292, 2.241538225534591;Boulogne-Billancourt;92012
Stade Roland Garros;2.2501105241439565;48.84558678160544;123;Bus;48.84558678160544, 2.2501105241439565;Boulogne-Billancourt;92012
Barbï¿½s - Ory;2.328554384148099;48.81734475840432;125;Bus;48.81734475840432, 2.328554384148099;Montrouge;92049
Parc de Saint-Cloud;2.2219767425622123;48.84250214506673;126;Bus;48.84250214506673, 2.2219767425622123;Saint-Cloud;92064
Marcel Sembat;2.242852991374477;48.83395710895933;126;Bus;48.83395710895933, 2.242852991374477;Boulogne-Billancourt;92012
Rue du Point du Jour;2.2535909153082136;48.83187508279188;126;Bus;48.831875082791875, 2.2535909153082136;Boulogne-Billancourt;92012
Issy-Val de Seine;2.263248448806642;48.829065937858815;126;Bus;48.829065937858815, 2.263248448806642;Issy-les-Moulineaux;92040
Corentin Celton - Mï¿½tro;2.2788749472322336;48.82696669157214;126;Bus;48.82696669157214, 2.2788749472322336;Issy-les-Moulineaux;92040
Gabriel Pï¿½ri - Andrï¿½ Coin;2.3005427322067216;48.81916282538833;126;Bus;48.81916282538833, 2.3005427322067216;Malakoff;92046
Radiguey;2.314225949899513;48.81950290667847;126;Bus;48.81950290667847, 2.3142259498995132;Montrouge;92049
Pierre Brossolette - Gabriel Pï¿½ri;2.3100526969346267;48.81992859177858;126;Bus;48.81992859177858, 2.3100526969346267;Malakoff;92046
Pierre Larousse - Carrefour du 8 Mai 1945;2.3054143365953834;48.81947902698211;126;Bus;48.81947902698211, 2.3054143365953834;Malakoff;92046
Gare de Vanves - Malakoff;2.2962364857398065;48.81934441651822;126;Bus;48.81934441651822, 2.2962364857398065;Malakoff;92046
Gï¿½nï¿½ral de Gaulle;2.281997278918312;48.824772996636256;126;Bus;48.824772996636256, 2.281997278918312;Vanves;92075
Prï¿½sident Robert Schuman;2.266831081044069;48.82809863414767;126;Bus;48.82809863414767, 2.2668310810440695;Issy-les-Moulineaux;92040
Pont de Saint-Cloud - Albert Kahn;2.226944050482211;48.84107735903476;126;Bus;48.841077359034756, 2.226944050482211;Boulogne-Billancourt;92012
Mairie de Montrouge;2.3220660925556778;48.81777582695496;128;Bus;48.81777582695496, 2.3220660925556778;Montrouge;92049
Pasteur;2.310441675337407;48.80184406410443;128;Bus;48.80184406410443, 2.310441675337407;Bagneux;92007
Rue Froide;2.3004400215630825;48.797378877543686;128;Bus;48.797378877543686, 2.3004400215630825;Bagneux;92007
Sentier des Lilas;2.295924249859908;48.79304420686487;128;Bus;48.79304420686487, 2.2959242498599077;Fontenay-aux-Roses;92032
Fontenay-aux-Roses RER;2.293348994858701;48.78819917691226;128;Bus;48.78819917691226, 2.293348994858701;Fontenay-aux-Roses;92032
Rue du Lycï¿½e;2.293249328647224;48.781488956727486;128;Bus;48.781488956727486, 2.293249328647224;Sceaux;92071
Robinson RER;2.2816965648347782;48.780358747620895;128;Bus;48.780358747620895, 2.2816965648347782;Sceaux;92071
