Département;Nom commune;code postal;Grand secteur d'activité;APE;Code région;Code département;Nombre d'établissements 2024;Effectifs salariés 2024
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;8299Z Autres activités de soutien aux entreprises n.c.a.;11.0;92.0;2.0;8.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;3.0;13.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8621Z Activité des médecins généralistes;11.0;92.0;2.0;3.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8623Z Pratique dentaire;11.0;92.0;8.0;47.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;2.0;16.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8690D Activités des infirmiers et des sages-femmes;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8690E Activité profess. rééducation appareillage & pédicures-podologues;11.0;92.0;5.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8710B Hébergement médicalisé pour enfants handicapés;11.0;92.0;1.0;34.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8720A Hébergement social pour handicapés mentaux et malades mentaux;11.0;92.0;3.0;189.0
Hauts-de-Seine;Châtillon;92020.0;GS7 Services non marchands;8891A Accueil de jeunes enfants;11.0;92.0;10.0;85.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;9002Z Activités de soutien au spectacle vivant;11.0;92.0;4.0;39.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;9601B Blanchisserie-teinturerie de détail;11.0;92.0;2.0;7.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;8.0;32.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;9604Z Entretien corporel;11.0;92.0;2.0;7.0
Hauts-de-Seine;Chaville;92022.0;GS1 Industrie;1721B Fabrication de cartonnages;11.0;92.0;1.0;4.0
Hauts-de-Seine;Chaville;92022.0;GS1 Industrie;2620Z Fabrication d'ordinateurs et d'équipements périphériques;11.0;92.0;1.0;3.0
Hauts-de-Seine;Chaville;92022.0;GS1 Industrie;3299Z Autres activités manufacturières n.c.a.;11.0;92.0;1.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS2 Construction;4322A Travaux d'installation d'eau et de gaz en tous locaux;11.0;92.0;3.0;20.0
Hauts-de-Seine;Chaville;92022.0;GS2 Construction;4331Z Travaux de plâtrerie;11.0;92.0;2.0;5.0
Hauts-de-Seine;Chaville;92022.0;GS2 Construction;4334Z Travaux de peinture et vitrerie;11.0;92.0;8.0;33.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4520A Entretien et réparation de véhicules automobiles légers;11.0;92.0;2.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4631Z Commerce de gros (commerce interentreprises) de fruits et légumes;11.0;92.0;1.0;3.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;1.0;4.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;1.0;22.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4711F Hypermarchés;11.0;92.0;1.0;83.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4759B Commerce de détail d'autres équipements du foyer;11.0;92.0;1.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4762Z Commerce de détail de journaux et papeterie en magasin spécialisé;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4773Z Commerce de détail produits pharmaceutiques (magasin spécialisé);11.0;92.0;5.0;27.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4775Z Comm. détail de parfumerie & produits de beauté en magasin spéc.;11.0;92.0;2.0;6.0
Hauts-de-Seine;Chaville;92022.0;GS3 Commerce;4777Z Comm. détail d'articles horlogerie & bijouterie (magas. spéc.);11.0;92.0;1.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;4932Z Transports de voyageurs par taxis;11.0;92.0;4.0;4.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;5221Z Services auxiliaires des transports terrestres;11.0;92.0;2.0;16.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;5310Z Activ. poste dans le cadre d'une obligation de service universel;11.0;92.0;1.0;27.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;5911A Production de films et de programmes pour la télévision;11.0;92.0;1.0;0.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;5911B Production de films institutionnels et publicitaires;11.0;92.0;2.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;6201Z Programmation informatique;11.0;92.0;5.0;13.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;2.0;8.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;6831Z Agences immobilières;11.0;92.0;9.0;25.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;7010Z Activités des sièges sociaux;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;7112B Ingénierie, études techniques;11.0;92.0;3.0;6.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;7120B Analyses, essais et inspections techniques;11.0;92.0;1.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;7312Z Régie publicitaire de médias;11.0;92.0;1.0;6.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;8211Z Services administratifs combinés de bureau;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS7 Services non marchands;8532Z Enseignement secondaire technique ou professionnel;11.0;92.0;1.0;5.0
Hauts-de-Seine;Chaville;92022.0;GS7 Services non marchands;8553Z Enseignement de la conduite;11.0;92.0;1.0;2.0
Hauts-de-Seine;Chaville;92022.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS7 Services non marchands;8690D Activités des infirmiers et des sages-femmes;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS7 Services non marchands;8810A Aide à domicile;11.0;92.0;2.0;24.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;4.0;15.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9002Z Activités de soutien au spectacle vivant;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9312Z Activités de clubs de sports;11.0;92.0;12.0;29.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9491Z Activités des organisations religieuses;11.0;92.0;1.0;5.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9523Z Réparation de chaussures et d'articles en cuir;11.0;92.0;1.0;1.0
Hauts-de-Seine;Chaville;92022.0;GS5 Autres services marchands hors intérim;9603Z Services funéraires;11.0;92.0;2.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;1051C Fabrication de fromage;11.0;92.0;2.0;9.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;1082Z Fabrication de cacao, chocolat et de produits de confiserie;11.0;92.0;1.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;1439Z Fabrication d'autres articles à mailles;11.0;92.0;5.0;17.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;2599B Fabrication d'autres articles métalliques;11.0;92.0;1.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;2651B Fabrication d'instrumentation scientifique et technique;11.0;92.0;2.0;766.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;2660Z Fab. éqpts d'irradiation médic. électromédic. & électrothérapeut.;11.0;92.0;1.0;288.0
Hauts-de-Seine;Clamart;92023.0;GS1 Industrie;2720Z Fabrication de piles et d'accumulateurs électriques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4120B Construction d'autres bâtiments;11.0;92.0;8.0;41.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4311Z Travaux de démolition;11.0;92.0;1.0;31.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4331Z Travaux de plâtrerie;11.0;92.0;5.0;18.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4332B Travaux de menuiserie métallique et serrurerie;11.0;92.0;5.0;52.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4339Z Autres travaux de finition;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS2 Construction;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;11.0;92.0;29.0;144.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4532Z Commerce de détail d'équipements automobiles;11.0;92.0;5.0;45.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4618Z Interm. spécialisés commerce d'autres produits spécifiques;11.0;92.0;1.0;5.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4619A Centrales d'achat non alimentaires;11.0;92.0;1.0;33.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4642Z Commerce de gros d'habillement et de chaussures;11.0;92.0;2.0;8.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4643Z Commerce de gros d'appareils électroménagers;11.0;92.0;1.0;433.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4645Z Commerce de gros de parfumerie et de produits de beauté;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4647Z Commerce de gros de meubles, de tapis et d'appareils d'éclairage;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;4.0;11.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4664Z Comm. gros (interentr.) machines pour industrie textile & habill.;11.0;92.0;1.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4666Z Commerce de gros d'autres machines et équipements de bureau;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4669C Comm. gros de fournitures & équipts divers pour commerces & sces;11.0;92.0;6.0;26.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4673A Commerce de gros de bois et de matériaux de construction;11.0;92.0;3.0;55.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4673B Commerce de gros d'appareils sanitaires et produits de décoration;11.0;92.0;3.0;14.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4674A Commerce de gros (commerce interentreprises) de quincaillerie;11.0;92.0;2.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4690Z Commerce de gros (commerce interentreprises) non spécialisé;11.0;92.0;9.0;63.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;4.0;9.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4772A Commerce de détail de la chaussure;11.0;92.0;5.0;14.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4776Z Comm. dét. fleurs, plantes, etc, animaux de cie et leurs aliments;11.0;92.0;6.0;17.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4778A Commerces de détail d'optique;11.0;92.0;9.0;31.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4778C Autres commerces de détail spécialisés divers;11.0;92.0;9.0;14.0
Hauts-de-Seine;Clamart;92023.0;GS3 Commerce;4789Z Autres commerces de détail sur éventaires et marchés;11.0;92.0;1.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;4931Z Transports urbains et suburbains de voyageurs;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;5229B Affrètement et organisation des transports;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS4 Hôtellerie-restauration;5520Z Hébergement touristique et autre hébergement de courte durée;11.0;92.0;2.0;12.0
Hauts-de-Seine;Clamart;92023.0;GS4 Hôtellerie-restauration;5590Z Autres hébergements;11.0;92.0;3.0;6.0
Hauts-de-Seine;Clamart;92023.0;GS4 Hôtellerie-restauration;5621Z Services des traiteurs;11.0;92.0;2.0;6.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;5811Z Édition de livres;11.0;92.0;2.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;5920Z Enregistrement sonore et édition musicale;11.0;92.0;1.0;0.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6110Z Télécommunications filaires;11.0;92.0;2.0;67.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6201Z Programmation informatique;11.0;92.0;14.0;32.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6203Z Gestion d'installations informatiques;11.0;92.0;2.0;10.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6399Z Autres services d'information n.c.a.;11.0;92.0;1.0;4.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6419Z Autres intermédiations monétaires;11.0;92.0;13.0;105.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6621Z Évaluation des risques et dommages;11.0;92.0;1.0;26.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;6.0;20.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;6820B Location de terrains et d'autres biens immobiliers;11.0;92.0;7.0;9.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7010Z Activités des sièges sociaux;11.0;92.0;14.0;322.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7021Z Conseil en relations publiques et communication;11.0;92.0;10.0;16.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7022Z Conseil pour les affaires et autres conseils de gestion;11.0;92.0;61.0;80.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7112B Ingénierie, études techniques;11.0;92.0;17.0;404.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7312Z Régie publicitaire de médias;11.0;92.0;3.0;2.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7320Z Études de marché et sondages;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7420Z Activités photographiques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7430Z Traduction et interprétation;11.0;92.0;1.0;4.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7739Z Location et location-bail machines, équipements et biens divers;11.0;92.0;4.0;23.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;7911Z Activités des agences de voyage;11.0;92.0;1.0;4.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;8129B Autres activités de nettoyage n.c.a.;11.0;92.0;1.0;6.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;8211Z Services administratifs combinés de bureau;11.0;92.0;5.0;11.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8542Z Enseignement supérieur;11.0;92.0;1.0;14.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;2.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8622C Autres activités des médecins spécialistes;11.0;92.0;4.0;19.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;5.0;104.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8690B Laboratoires d'analyses médicales;11.0;92.0;5.0;50.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8690F Activités de santé humaine non classées ailleurs;11.0;92.0;2.0;20.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8720A Hébergement social pour handicapés mentaux et malades mentaux;11.0;92.0;1.0;24.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8810A Aide à domicile;11.0;92.0;8.0;197.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8891A Accueil de jeunes enfants;11.0;92.0;17.0;143.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8891B Accueil ou accompagnement sans hébergement d'enfants handicapés;11.0;92.0;3.0;65.0
Hauts-de-Seine;Clamart;92023.0;GS7 Services non marchands;8899B Action sociale sans hébergement n.c.a.;11.0;92.0;3.0;10.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;12.0;3.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9319Z Autres activités liées au sport;11.0;92.0;1.0;2.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9329Z Autres activités récréatives et de loisirs;11.0;92.0;2.0;9.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9499Z Autres organisations fonctionnant par adhésion volontaire;11.0;92.0;11.0;67.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;17.0;47.0
Hauts-de-Seine;Clamart;92023.0;GS5 Autres services marchands hors intérim;9604Z Entretien corporel;11.0;92.0;4.0;7.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;1011Z Transformation et conservation de la viande de boucherie;11.0;92.0;1.0;2.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;1392Z Fabrication d'articles textiles, sauf habillement;11.0;92.0;1.0;11.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;1812Z Autre imprimerie (labeur);11.0;92.0;2.0;10.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;2059Z Fabrication d'autres produits chimiques n.c.a.;11.0;92.0;1.0;53.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;2720Z Fabrication de piles et d'accumulateurs électriques;11.0;92.0;1.0;5.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;3313Z Réparation de matériels électroniques et optiques;11.0;92.0;1.0;14.0
Hauts-de-Seine;Clichy;92024.0;GS1 Industrie;3511Z Production d'électricité;11.0;92.0;2.0;2.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4120A Construction de maisons individuelles;11.0;92.0;23.0;296.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4211Z Construction de routes et autoroutes;11.0;92.0;1.0;5.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4321A Travaux d'installation électrique dans tous locaux;11.0;92.0;38.0;292.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4322A Travaux d'installation d'eau et de gaz en tous locaux;11.0;92.0;12.0;213.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4322B Travaux d'installation équipements thermiques et climatisation;11.0;92.0;20.0;277.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4332A Travaux de menuiserie bois et PVC;11.0;92.0;7.0;27.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4333Z Travaux de revêtement des sols et des murs;11.0;92.0;5.0;7.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4399A Travaux d'étanchéification;11.0;92.0;1.0;2.0
Hauts-de-Seine;Clichy;92024.0;GS2 Construction;4399B Travaux de montage de structures métalliques;11.0;92.0;3.0;18.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4511Z Commerce de voitures et de véhicules automobiles légers;11.0;92.0;5.0;33.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4520A Entretien et réparation de véhicules automobiles légers;11.0;92.0;14.0;61.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4531Z Commerce de gros d'équipements automobiles;11.0;92.0;3.0;12.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4540Z Commerce et réparation de motocycles;11.0;92.0;5.0;49.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4615Z Interm. comm. en meubles, articles de ménage et quincaillerie;11.0;92.0;1.0;3.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4616Z Interm. comm. textiles, habillt, fourrures, chaussures & art cuir;11.0;92.0;2.0;3.0
Hauts-de-Seine;Clichy;92024.0;GS3 Commerce;4617A Centrales d'achat alimentaires;11.0;92.0;1.0;52.0
